permaticker,ticker,cik,effective_from,effective_to,relationship_type,source,source_record_id,confidence,mapping_rationale,review_status
198375,BHI,808362,1987-04-07,2017-07-03,direct,sharadar_tickers.secfilings,permaticker:198375,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198397,CERN,804753,1990-03-26,2022-06-07,direct,sharadar_tickers.secfilings,permaticker:198397,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198399,QCOM,804328,1991-12-16,,direct,sharadar_tickers.secfilings,permaticker:198399,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198401,ARG,804212,1986-12-22,2016-05-20,direct,sharadar_tickers.secfilings,permaticker:198401,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198414,JOYG,801898,2001-05-25,2011-12-07,ticker_rename,sharadar_tickers.secfilings,permaticker:198414,high,traded as JOYG until renamed 2011-12-08 (ACTIONS tickerchangefrom),auto_high_precedence
198414,JOY,801898,2011-12-08,2017-04-05,direct,sharadar_tickers.secfilings,permaticker:198414,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198439,FISV,798354,1990-03-26,2023-06-06,ticker_rename,sharadar_tickers.secfilings,permaticker:198439,high,traded as FISV until renamed 2023-06-07 (ACTIONS tickerchangefrom),auto_high_precedence
198439,FI,798354,2023-06-07,2025-11-10,ticker_rename,sharadar_tickers.secfilings,permaticker:198439,high,traded as FI until renamed 2025-11-11 (ACTIONS tickerchangefrom),auto_high_precedence
198439,FISV,798354,2025-11-11,,direct,sharadar_tickers.secfilings,permaticker:198439,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198445,OXY,797468,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198445,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198450,ADBE,796343,1986-08-14,,direct,sharadar_tickers.secfilings,permaticker:198450,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198461,FD,794367,1992-02-05,2007-04-24,ticker_rename,sharadar_tickers.secfilings,permaticker:198461,high,traded as FD until renamed 2007-04-25 (ACTIONS tickerchangefrom),auto_high_precedence
198461,M,794367,2007-04-25,,direct,sharadar_tickers.secfilings,permaticker:198461,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198464,TOL,794170,1987-12-30,,direct,sharadar_tickers.secfilings,permaticker:198464,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198486,SPLS,791519,1990-03-26,2017-09-11,ticker_rename,sharadar_tickers.secfilings,permaticker:198486,high,traded as SPLS until renamed 2017-09-12 (ACTIONS tickerchangefrom),auto_high_precedence
198486,SPLS1,791519,2017-09-12,2017-09-12,direct,sharadar_tickers.secfilings,permaticker:198486,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198495,EMC,790070,1988-12-16,2016-09-05,ticker_rename,sharadar_tickers.secfilings,permaticker:198495,high,traded as EMC until renamed 2016-09-06 (ACTIONS tickerchangefrom),auto_high_precedence
198495,EMC1,790070,2016-09-06,2016-09-06,direct,sharadar_tickers.secfilings,permaticker:198495,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198503,MGG,789570,1990-01-12,2005-05-01,ticker_rename,sharadar_tickers.secfilings,permaticker:198503,high,traded as MGG until renamed 2005-05-02 (ACTIONS tickerchangefrom),auto_high_precedence
198503,MGM,789570,2005-05-02,,direct,sharadar_tickers.secfilings,permaticker:198503,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198507,FO,789073,1986-01-01,2011-10-04,ticker_rename,sharadar_tickers.secfilings,permaticker:198507,high,traded as FO until renamed 2011-10-05 (ACTIONS tickerchangefrom),auto_high_precedence
198507,BEAM,789073,2011-10-05,2014-04-29,ticker_rename,sharadar_tickers.secfilings,permaticker:198507,high,traded as BEAM until renamed 2014-04-30 (ACTIONS tickerchangefrom),auto_high_precedence
198507,BEAM2,789073,2014-04-30,2014-04-30,direct,sharadar_tickers.secfilings,permaticker:198507,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198508,MSFT,789019,1986-03-13,,direct,sharadar_tickers.secfilings,permaticker:198508,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198512,PEG,788784,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198512,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198565,APC,773910,1986-09-09,2019-08-07,ticker_rename,sharadar_tickers.secfilings,permaticker:198565,high,traded as APC until renamed 2019-08-08 (ACTIONS tickerchangefrom),auto_high_precedence
198565,APC1,773910,2019-08-08,2019-08-08,direct,sharadar_tickers.secfilings,permaticker:198565,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198566,ALD,773840,1986-01-01,1999-12-01,ticker_rename,sharadar_tickers.secfilings,permaticker:198566,high,traded as ALD until renamed 1999-12-02 (ACTIONS tickerchangefrom),auto_high_precedence
198566,HON,773840,1999-12-02,,direct,sharadar_tickers.secfilings,permaticker:198566,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198583,ADSK,769397,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198583,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198590,ALTR,768251,1988-03-31,2015-12-23,ticker_rename,sharadar_tickers.secfilings,permaticker:198590,high,traded as ALTR until renamed 2015-12-24 (ACTIONS tickerchangefrom),auto_high_precedence
198590,ALTR1,768251,2015-12-24,2015-12-24,direct,sharadar_tickers.secfilings,permaticker:198590,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198597,HCN,766704,1992-03-17,2018-02-27,ticker_rename,sharadar_tickers.secfilings,permaticker:198597,high,traded as HCN until renamed 2018-02-28 (ACTIONS tickerchangefrom),auto_high_precedence
198597,WELL,766704,2018-02-28,,direct,sharadar_tickers.secfilings,permaticker:198597,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198602,HCP,765880,1987-11-05,2019-11-04,ticker_rename,sharadar_tickers.secfilings,permaticker:198602,high,traded as HCP until renamed 2019-11-05 (ACTIONS tickerchangefrom),auto_high_precedence
198602,PEAK,765880,2019-11-05,2024-03-03,ticker_rename,sharadar_tickers.secfilings,permaticker:198602,high,traded as PEAK until renamed 2024-03-04 (ACTIONS tickerchangefrom),auto_high_precedence
198602,DOC,765880,2024-03-04,,direct,sharadar_tickers.secfilings,permaticker:198602,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198613,BBY,764478,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198613,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198615,MO,764180,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198615,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198616,CLF,764065,1987-11-05,,direct,sharadar_tickers.secfilings,permaticker:198616,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198642,FPL,753308,1986-01-01,2010-05-20,ticker_rename,sharadar_tickers.secfilings,permaticker:198642,high,traded as FPL until renamed 2010-05-21 (ACTIONS tickerchangefrom),auto_high_precedence
198642,NEE,753308,2010-05-21,,direct,sharadar_tickers.secfilings,permaticker:198642,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198658,STI,750556,1987-12-30,2019-12-05,ticker_rename,sharadar_tickers.secfilings,permaticker:198658,high,traded as STI until renamed 2019-12-06 (ACTIONS tickerchangefrom),auto_high_precedence
198658,STI1,750556,2019-12-06,2019-12-06,direct,sharadar_tickers.secfilings,permaticker:198658,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198685,ROST,745732,1986-07-09,,direct,sharadar_tickers.secfilings,permaticker:198685,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198693,XLNX,743988,1990-06-18,2022-02-11,direct,sharadar_tickers.secfilings,permaticker:198693,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198698,MXIM,743316,1990-03-26,2021-08-26,direct,sharadar_tickers.secfilings,permaticker:198698,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198716,VC,740260,1997-05-05,1998-02-09,ticker_rename,sharadar_tickers.secfilings,permaticker:198716,high,traded as VC until renamed 1998-02-10 (ACTIONS tickerchangefrom),auto_high_precedence
198716,VTR,740260,1998-02-10,,direct,sharadar_tickers.secfilings,permaticker:198716,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198737,CLR,732834,2007-05-15,2022-11-21,direct,sharadar_tickers.secfilings,permaticker:198737,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198738,SBC,732717,1986-01-01,2005-11-20,ticker_rename,sharadar_tickers.secfilings,permaticker:198738,high,traded as SBC until renamed 2005-11-21 (ACTIONS tickerchangefrom),auto_high_precedence
198738,T,732717,2005-11-21,,direct,sharadar_tickers.secfilings,permaticker:198738,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198739,BEL,732712,1986-01-01,2000-07-02,ticker_rename,sharadar_tickers.secfilings,permaticker:198739,high,traded as BEL until renamed 2000-07-03 (ACTIONS tickerchangefrom),auto_high_precedence
198739,VZ,732712,2000-07-03,,direct,sharadar_tickers.secfilings,permaticker:198739,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198744,UNH,731766,1990-03-26,,direct,sharadar_tickers.secfilings,permaticker:198744,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198782,O,726728,1994-10-18,,direct,sharadar_tickers.secfilings,permaticker:198782,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198801,CD,723612,1990-01-12,2006-09-05,ticker_rename,sharadar_tickers.secfilings,permaticker:198801,high,traded as CD until renamed 2006-09-06 (ACTIONS tickerchangefrom),auto_high_precedence
198801,CAR,723612,2006-09-06,,direct,sharadar_tickers.secfilings,permaticker:198801,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198806,CTAS,723254,1989-03-14,,direct,sharadar_tickers.secfilings,permaticker:198806,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198808,MU,723125,1989-05-16,,direct,sharadar_tickers.secfilings,permaticker:198808,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198823,CAH,721371,1987-12-31,,direct,sharadar_tickers.secfilings,permaticker:198823,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198832,WSM,719955,1990-03-26,,direct,sharadar_tickers.secfilings,permaticker:198832,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198834,SIVB,719739,1990-03-26,2023-03-27,ticker_rename,sharadar_tickers.secfilings,permaticker:198834,high,traded as SIVB until renamed 2023-03-28 (ACTIONS tickerchangefrom),auto_high_precedence
198834,SIVBQ,719739,2023-03-28,2023-03-28,direct,sharadar_tickers.secfilings,permaticker:198834,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198839,HL,719413,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198839,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198850,ATVI,718877,1993-10-25,2023-10-12,direct,sharadar_tickers.secfilings,permaticker:198850,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198859,MUR,717423,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198859,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198869,D,715957,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198869,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198886,PNC,713676,1988-09-07,,direct,sharadar_tickers.secfilings,permaticker:198886,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198895,ERTS,712515,1990-03-26,2011-12-20,ticker_rename,sharadar_tickers.secfilings,permaticker:198895,high,traded as ERTS until renamed 2011-12-21 (ACTIONS tickerchangefrom),auto_high_precedence
198895,EA,712515,2011-12-21,,direct,sharadar_tickers.secfilings,permaticker:198895,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198922,LRCX,707549,1990-03-26,,direct,sharadar_tickers.secfilings,permaticker:198922,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198952,NSC,702165,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198952,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198953,LTD,701985,1986-01-01,2013-12-03,ticker_rename,sharadar_tickers.secfilings,permaticker:198953,high,traded as LTD until renamed 2013-12-04 (ACTIONS tickerchangefrom),auto_high_precedence
198953,LB,701985,2013-12-04,2021-08-02,ticker_rename,sharadar_tickers.secfilings,permaticker:198953,high,traded as LB until renamed 2021-08-03 (ACTIONS tickerchangefrom),auto_high_precedence
198953,BBWI,701985,2021-08-03,,direct,sharadar_tickers.secfilings,permaticker:198953,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198962,CI,1739940,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198962,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198986,CA,356028,1986-01-01,2018-11-04,ticker_rename,sharadar_tickers.secfilings,permaticker:198986,high,traded as CA until renamed 2018-11-05 (ACTIONS tickerchangefrom),auto_high_precedence
198986,CA1,356028,2018-11-05,2018-11-05,direct,sharadar_tickers.secfilings,permaticker:198986,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
198999,HD,354950,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:198999,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199009,AJG,354190,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199009,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199012,QDEL,1906324,1992-03-03,,direct,sharadar_tickers.secfilings,permaticker:199012,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199014,OCR,353230,1987-12-30,2015-08-17,direct,sharadar_tickers.secfilings,permaticker:199014,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199059,AAPL,320193,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199059,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199060,NKE,320187,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199060,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199070,KLAC,319201,1990-03-26,,direct,sharadar_tickers.secfilings,permaticker:199070,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199084,AMGN,318154,1986-01-01,,direct,sharadar_tickers.secfilings,permaticker:199084,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199086,MNDL,317788,2013-06-12,2015-01-19,ticker_rename,sharadar_tickers.secfilings,permaticker:199086,high,traded as MNDL until renamed 2015-01-20 (ACTIONS tickerchangefrom),auto_high_precedence
199086,APPS,317788,2015-01-20,,direct,sharadar_tickers.secfilings,permaticker:199086,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199093,SCH,316709,1989-06-30,2005-12-26,ticker_rename,sharadar_tickers.secfilings,permaticker:199093,high,traded as SCH until renamed 2005-12-27 (ACTIONS tickerchangefrom),auto_high_precedence
199093,SCHW,316709,2005-12-27,,direct,sharadar_tickers.secfilings,permaticker:199093,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199096,HOT,316206,1987-11-05,2016-09-22,direct,sharadar_tickers.secfilings,permaticker:199096,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
199099,LOM,315852,1992-12-28,1998-07-15,ticker_rename,sharadar_tickers.secfilings,permaticker:199099,high,traded as LOM until renamed 1998-07-16 (ACTIONS tickerchangefrom),auto_high_precedence
199099,RRC,315852,1998-07-16,,direct,sharadar_tickers.secfilings,permaticker:199099,high,current symbol per Sharadar TICKERS; CIK from secfilings,auto_high_precedence
